name,ttm,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalRevenue,"57,097,000,000","58,756,000,000","58,472,000,000","52,056,000,000","48,238,000,000","103,355,000,000","111,454,000,000","112,298,000,000","120,357,000,000","127,245,000,000","126,033,000,000","114,552,000,000","118,364,000,000","104,286,000,000","91,658,000,000","86,696,000,000","79,905,000,000","73,061,000,000","56,588,000,000","45,226,000,000","48,782,000,000","42,370,000,000","47,061,000,000","42,895,000,000","38,420,000,000","31,519,000,000","24,991,000,000","20,317,000,000","16,410,000,000","14,494,000,000","13,233,000,000","11,899,000,000","9,831,000,000","8,090,000,000","7,102,000,000","6,505,000,000"
CostOfRevenue,"45,903,000,000","47,586,000,000","47,803,000,000","42,478,000,000","39,240,000,000","78,596,000,000","84,839,000,000","86,380,000,000","92,385,000,000","97,529,000,000","96,089,000,000","87,524,000,000","89,454,000,000","78,887,000,000","69,427,000,000","66,440,000,000","60,340,000,000","53,857,000,000","41,579,000,000","33,474,000,000","34,864,000,000","29,720,000,000","32,072,000,000","28,319,000,000","25,499,000,000","20,014,000,000","15,490,000,000","8,083,000,000","8,485,000,000","7,234,000,000","6,427,000,000","5,629,000,000","4,359,000,000","3,443,000,000","3,032,000,000","2,867,000,000"
GrossProfit,"11,194,000,000","11,170,000,000","10,669,000,000","9,578,000,000","8,998,000,000","24,759,000,000","26,615,000,000","25,918,000,000","27,972,000,000","29,716,000,000","29,944,000,000","27,028,000,000","28,910,000,000","25,399,000,000","22,231,000,000","20,256,000,000","19,565,000,000","19,204,000,000","15,009,000,000","11,752,000,000","13,918,000,000","12,650,000,000","14,989,000,000","14,576,000,000","12,921,000,000","11,505,000,000","9,501,000,000","12,234,000,000","7,925,000,000","7,260,000,000","6,806,000,000","6,270,000,000","5,472,000,000","4,647,000,000","4,070,000,000","3,638,000,000"
OperatingExpense,"6,940,000,000","6,983,000,000","6,343,000,000","5,567,000,000","5,065,000,000","16,618,000,000","17,800,000,000","17,775,000,000","18,683,000,000","18,327,000,000","17,028,000,000","16,003,000,000","18,081,000,000","16,103,000,000","15,461,000,000","15,097,000,000","15,133,000,000","15,227,000,000","12,747,000,000","9,929,000,000","10,029,000,000","8,962,000,000","11,148,000,000","10,237,000,000","9,195,000,000","7,937,000,000","6,952,000,000","10,355,000,000","6,521,000,000","6,050,000,000","5,644,000,000","5,058,000,000","4,330,000,000","3,685,000,000","3,290,000,000","2,880,000,000"
	ResearchAndDevelopment,"1,540,000,000","1,499,000,000","1,404,000,000","1,190,000,000","1,209,000,000","3,502,000,000","3,447,000,000","3,135,000,000","3,399,000,000","3,254,000,000","2,959,000,000","2,819,000,000","3,543,000,000","3,611,000,000","3,591,000,000","3,490,000,000","3,506,000,000","3,652,000,000","3,312,000,000","2,670,000,000","2,646,000,000","2,440,000,000","3,355,000,000","3,078,000,000","2,718,000,000","2,302,000,000","2,027,000,000",,,,,,,,,
	SellingGeneralAndAdministration,"5,287,000,000","5,368,000,000","4,859,000,000","4,376,000,000","3,840,000,000","12,185,000,000","13,353,000,000","13,267,000,000","13,500,000,000","13,466,000,000","12,585,000,000","11,613,000,000","13,104,000,000","12,226,000,000","11,266,000,000","11,184,000,000","11,024,000,000","11,012,000,000","9,033,000,000","7,259,000,000","7,383,000,000","6,522,000,000","7,793,000,000","7,159,000,000","6,477,000,000","5,635,000,000","4,925,000,000","9,509,000,000","5,848,000,000","5,426,000,000","5,078,000,000","4,596,000,000","3,957,000,000","3,343,000,000","2,969,000,000","2,581,000,000"
	OperatingExpense,"6,940,000,000","6,983,000,000","6,343,000,000","5,567,000,000","5,065,000,000","16,618,000,000","17,800,000,000","17,775,000,000","18,683,000,000","18,327,000,000","17,028,000,000","16,003,000,000","18,081,000,000","16,103,000,000","15,461,000,000","15,097,000,000","15,133,000,000","15,227,000,000","12,747,000,000","9,929,000,000","10,029,000,000","8,962,000,000","11,148,000,000","10,237,000,000","9,195,000,000","7,937,000,000","6,952,000,000","10,355,000,000","6,521,000,000","6,050,000,000","5,644,000,000","5,058,000,000","4,330,000,000","3,685,000,000","3,290,000,000","2,880,000,000"
OperatingIncome,"4,254,000,000","4,187,000,000","4,326,000,000","4,011,000,000","3,933,000,000","8,141,000,000","8,815,000,000","8,143,000,000","9,289,000,000","11,389,000,000","12,916,000,000","11,025,000,000","10,829,000,000","9,296,000,000","6,770,000,000","5,159,000,000","4,432,000,000","3,977,000,000","2,262,000,000","1,823,000,000","3,889,000,000","3,688,000,000","3,841,000,000","4,339,000,000","3,726,000,000","3,568,000,000","2,549,000,000","1,879,000,000","1,404,000,000","1,210,000,000","1,162,000,000","1,212,000,000","1,142,000,000","962,000,000","780,000,000","758,000,000"
InterestExpense,"239,000,000","242,000,000","312,000,000","309,000,000",,,,,,"695,000,000","505,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,571,000,000","-1,422,000,000","-1,001,000,000","-426,000,000","-384,000,000","-2,670,000,000","-1,630,000,000","-1,012,000,000","-20,346,000,000","-1,712,000,000","-1,437,000,000","-889,000,000","-356,000,000","-46,000,000","-185,000,000","-1,606,000,000","-271,000,000","-1,110,000,000","-3,366,000,000","-1,292,000,000",,,,,,,,"25,000,000","17,000,000","47,000,000","66,000,000","65,000,000",,,,
PretaxIncome,"2,444,000,000","2,523,000,000","3,013,000,000","3,276,000,000","3,761,000,000","4,732,000,000","6,557,000,000","6,510,000,000","-11,933,000,000","8,982,000,000","10,974,000,000","9,415,000,000","10,473,000,000","9,177,000,000","7,191,000,000","3,543,000,000","4,196,000,000","2,888,000,000","-1,052,000,000","702,000,000","4,625,000,000","4,194,000,000","4,091,000,000","4,455,000,000","3,694,000,000","3,632,000,000","2,423,000,000","1,783,000,000","1,325,000,000","1,127,000,000","1,056,000,000","1,151,000,000","1,142,000,000","962,000,000","780,000,000","758,000,000"
TaxProvision,"-565,000,000","-629,000,000","-2,314,000,000","750,000,000","1,095,000,000","178,000,000","1,544,000,000","1,397,000,000","717,000,000","1,908,000,000","2,213,000,000","1,755,000,000","2,144,000,000","1,913,000,000","993,000,000","1,145,000,000","699,000,000","349,000,000","-129,000,000","78,000,000","1,064,000,000","1,090,000,000","1,146,000,000","1,336,000,000","1,108,000,000","1,199,000,000","824,000,000","606,000,000","444,000,000","372,000,000","317,000,000","322,000,000","326,000,000","318,000,000","264,000,000","269,000,000"
NetIncomeContinuousOperations,"3,009,000,000","3,152,000,000","5,327,000,000","2,526,000,000","2,666,000,000","4,554,000,000","5,013,000,000","5,113,000,000","-12,650,000,000","7,074,000,000","8,761,000,000","7,660,000,000","8,329,000,000","7,264,000,000","6,198,000,000","2,398,000,000","3,497,000,000","2,539,000,000","-923,000,000","624,000,000","3,561,000,000","3,104,000,000","2,945,000,000","3,119,000,000","2,586,000,000","2,433,000,000","1,599,000,000","1,177,000,000","881,000,000","755,000,000","739,000,000","829,000,000","816,000,000","644,000,000","516,000,000","489,000,000"
