name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
OperatingCashFlow,"15,122,000,000","14,770,000,000","15,247,000,000","16,724,000,000","16,958,000,000","17,008,000,000","16,868,000,000","17,485,000,000","19,586,000,000","19,846,000,000","19,549,000,000","20,773,000,000","18,812,000,000","16,094,000,000","15,019,000,000","14,914,000,000","15,406,000,000","14,407,000,000","13,066,000,000","14,265,000,000","9,274,000,000","10,111,000,000","9,273,000,000","8,865,000,000","10,275,000,000","10,708,000,000","11,793,000,000","8,327,000,000","6,274,000,000","6,725,000,000","7,472,000,000","7,372,000,000",,,,
	NetIncome,"7,878,000,000","9,431,000,000","8,728,000,000","5,753,000,000","11,872,000,000","13,190,000,000","12,022,000,000","16,483,000,000","16,604,000,000","15,855,000,000","14,833,000,000","13,425,000,000","12,334,000,000","10,418,000,000","9,492,000,000","7,934,000,000","8,430,000,000","7,583,000,000","3,579,000,000","7,723,000,000","8,093,000,000","7,712,000,000","6,328,000,000","6,093,000,000","5,429,000,000","4,178,000,000","3,021,000,000","-8,101,000,000","-4,965,000,000","-564,000,000","6,020,000,000","3,758,000,000","5,491,000,000","5,258,000,000","4,789,000,000","6,555,000,000"
	DepreciationAndAmortization,"6,632,000,000","6,059,000,000","4,480,000,000","4,541,000,000","4,381,000,000","3,855,000,000","4,492,000,000","4,678,000,000","4,676,000,000","4,815,000,000","4,831,000,000","4,994,000,000","5,450,000,000","5,201,000,000","4,983,000,000","5,188,000,000","4,915,000,000","4,701,000,000","4,379,000,000","4,820,000,000","4,995,000,000","6,585,000,000","4,992,000,000","5,001,000,000","5,012,000,000","5,602,000,000","6,295,000,000","4,710,000,000","6,259,000,000","5,150,000,000","4,217,000,000","4,240,000,000",,,,
	DeferredIncomeTax,,"-1,527,000,000","853,000,000","-931,000,000","-1,132,000,000","1,387,000,000","-237,000,000","-1,610,000,000","797,000,000","1,212,000,000","1,294,000,000","1,773,000,000","1,900,000,000","740,000,000","1,724,000,000","2,185,000,000","2,081,000,000","1,126,000,000","-67,000,000","658,000,000","29,000,000","-713,000,000","-606,000,000","358,000,000","11,000,000","1,392,000,000","825,000,000",,,,,,,,,
	StockBasedCompensation,"867,000,000","679,000,000","510,000,000","534,000,000","544,000,000","468,000,000","512,000,000","614,000,000","688,000,000","697,000,000","629,000,000","558,000,000","659,000,000","713,000,000","846,000,000","1,043,000,000",,,,,,,,,,,,,,,,,,,,
	ChangeInWorkingCapital,"1,421,000,000","1,225,000,000","554,000,000","6,813,000,000","1,231,000,000","-2,444,000,000","-1,766,000,000","-2,446,000,000","-2,449,000,000","-2,390,000,000","-1,237,000,000","418,000,000","-1,193,000,000","-890,000,000","-1,780,000,000","56,000,000","362,000,000","1,354,000,000","3,077,000,000","976,000,000","-3,051,000,000","1,318,000,000","-825,000,000","-1,869,000,000","1,179,000,000","154,000,000","4,435,000,000","4,272,000,000","-1,486,000,000","2,866,000,000","-3,883,000,000","-1,737,000,000",,,,
	ChangesInAccountReceivables,,"491,000,000","-345,000,000","419,000,000","1,218,000,000","200,000,000","700,000,000","-1,300,000,000","-2,900,000,000",,"734,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	ChangeInInventory,,"67,000,000","-127,000,000","18,000,000","-14,000,000","133,000,000","-39,000,000","-57,000,000","280,000,000","-163,000,000","92,000,000","263,000,000","-102,000,000","182,000,000","112,000,000","202,000,000","-291,000,000","293,000,000","793,000,000","337,000,000","-55,000,000","301,000,000","73,000,000","432,000,000","196,000,000","107,000,000","1,518,000,000","583,000,000","704,000,000","-36,000,000","17,000,000","-29,000,000",,,,
	ChangeInAccountPayable,,"-503,000,000","126,000,000","47,000,000","197,000,000","81,000,000","-456,000,000","-529,000,000","-224,000,000","451,000,000","174,000,000","170,000,000","-860,000,000","-142,000,000","355,000,000","-536,000,000","411,000,000",,,,"2,245,000,000","-3,000,000","362,000,000","699,000,000","319,000,000","659,000,000","305,000,000",,,,,,,,,
	FreeCashFlow,"12,126,000,000","11,863,000,000","11,283,000,000","12,951,000,000","12,808,000,000","12,857,000,000","12,685,000,000","13,345,000,000","14,869,000,000","15,179,000,000","14,795,000,000","16,696,000,000","13,925,000,000","10,589,000,000","9,853,000,000","10,280,000,000","10,350,000,000","10,014,000,000","8,313,000,000","8,605,000,000","3,093,000,000","3,688,000,000","2,503,000,000","1,758,000,000","4,097,000,000","5,141,000,000","7,354,000,000","5,173,000,000","1,523,000,000","228,000,000","963,000,000","958,000,000",,,,
	OtherNonCashItems,,"-1,000,000","-1,000,000","1,000,000",,"-200,000,000","-1,000,000","2,000,000","-1,000,000","-1,000,000","734,000,000",,,"1,000,000","-71,000,000","33,000,000","20,000,000",,,,,,"-355,000,000","-445,000,000","-1,056,000,000","-618,000,000","-2,783,000,000",,"54,000,000","-633,000,000","1,086,000,000","1,185,000,000",,,,
	OperatingCashFlow,"15,122,000,000","14,770,000,000","15,247,000,000","16,724,000,000","16,958,000,000","17,008,000,000","16,868,000,000","17,485,000,000","19,586,000,000","19,846,000,000","19,549,000,000","20,773,000,000","18,812,000,000","16,094,000,000","15,019,000,000","14,914,000,000","15,406,000,000","14,407,000,000","13,066,000,000","14,265,000,000","9,274,000,000","10,111,000,000","9,273,000,000","8,865,000,000","10,275,000,000","10,708,000,000","11,793,000,000","8,327,000,000","6,274,000,000","6,725,000,000","7,472,000,000","7,372,000,000",,,,
InvestingCashFlow,"-32,383,000,000","-26,936,000,000","-4,913,000,000","-7,096,000,000","-10,976,000,000","-8,159,000,000","-3,001,000,000","-7,326,000,000","-9,004,000,000","-4,396,000,000","-8,507,000,000","-6,729,000,000","-9,285,000,000","-4,675,000,000","-11,549,000,000","-4,423,000,000","-5,346,000,000","-5,122,000,000","-6,897,000,000","-6,106,000,000","-4,248,000,000","-1,669,000,000","-6,131,000,000","-6,155,000,000","-5,723,000,000","-5,052,000,000","-3,426,000,000","-4,202,000,000","-5,878,000,000","-7,686,000,000","-7,144,000,000","-7,080,000,000",,,,
	CapitalExpenditure,"-2,996,000,000","-2,907,000,000","-3,964,000,000","-3,773,000,000","-4,150,000,000","-4,151,000,000","-4,183,000,000","-4,140,000,000","-4,717,000,000","-4,667,000,000","-4,754,000,000","-4,077,000,000","-4,887,000,000","-5,505,000,000","-5,166,000,000","-4,634,000,000","-5,056,000,000","-4,393,000,000","-4,753,000,000","-5,660,000,000","-6,181,000,000","-6,423,000,000","-6,770,000,000","-7,107,000,000","-6,178,000,000","-5,567,000,000","-4,439,000,000","-3,154,000,000","-4,751,000,000","-6,497,000,000","-6,509,000,000","-6,414,000,000",,,,
	PurchaseOfBusiness,"-32,606,000,000","-32,630,000,000","-139,000,000","-701,000,000","-6,133,000,000","-3,750,000,000","-656,000,000","-3,056,000,000","-3,721,000,000","-1,811,000,000","-5,922,000,000","-1,194,000,000","-6,313,000,000","-1,009,000,000","-3,799,000,000","-1,482,000,000","-1,738,000,000",,,,,,"0","0","-716,000,000","-2,880,000,000",,,,,,,,,,
	PurchaseOfInvestment,"-5,368,000,000","-3,693,000,000","-7,041,000,000","-4,964,000,000","-5,917,000,000","-3,073,000,000","-2,338,000,000","-4,608,000,000","-4,109,000,000","-1,594,000,000","-6,129,000,000","-5,604,000,000","-4,590,000,000","-30,449,000,000","-28,555,000,000","-4,526,000,000","-8,718,000,000","-6,471,000,000","-1,582,000,000","-778,000,000","-1,079,000,000","-3,949,000,000","-4,211,000,000","-1,617,000,000","-1,613,000,000","-1,315,000,000","-3,866,000,000","-2,721,000,000","-3,284,000,000","-4,848,000,000","-1,234,000,000","-1,391,000,000",,,,
	SaleOfInvestment,"4,420,000,000","3,961,000,000","6,487,000,000","3,910,000,000","5,692,000,000","2,842,000,000","2,493,000,000","4,873,000,000","3,142,000,000","3,345,000,000","7,877,000,000","3,599,000,000","6,100,000,000","31,441,000,000","25,542,000,000","4,180,000,000","8,830,000,000","7,023,000,000","1,185,000,000","738,000,000","1,393,000,000","2,616,000,000","3,945,000,000","1,439,000,000","1,470,000,000","3,149,000,000","2,476,000,000","2,387,000,000","3,276,000,000","5,028,000,000","1,687,000,000","1,860,000,000",,,,
	NetOtherInvestingChanges,"2,986,000,000","6,720,000,000","-504,000,000","-2,028,000,000","-892,000,000","-397,000,000","-1,078,000,000","-1,064,000,000","-608,000,000","-291,000,000","-404,000,000","-183,000,000","-16,000,000",,"-1,000,000",,,"-581,000,000","-597,000,000","-655,000,000",,,,,,,,"-1,507,000,000","-1,752,000,000","-2,014,000,000","-1,892,000,000","-1,679,000,000",,,,
	InvestingCashFlow,"-32,383,000,000","-26,936,000,000","-4,913,000,000","-7,096,000,000","-10,976,000,000","-8,159,000,000","-3,001,000,000","-7,326,000,000","-9,004,000,000","-4,396,000,000","-8,507,000,000","-6,729,000,000","-9,285,000,000","-4,675,000,000","-11,549,000,000","-4,423,000,000","-5,346,000,000","-5,122,000,000","-6,897,000,000","-6,106,000,000","-4,248,000,000","-1,669,000,000","-6,131,000,000","-6,155,000,000","-5,723,000,000","-5,052,000,000","-3,426,000,000","-4,202,000,000","-5,878,000,000","-7,686,000,000","-7,144,000,000","-7,080,000,000",,,,
