name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"118,844,000,000","115,627,000,000","109,029,000,000","99,624,000,000","95,668,000,000","93,543,000,000","94,205,000,000","96,606,000,000","97,031,000,000","97,234,000,000","102,694,000,000","100,434,000,000","67,252,000,000","71,372,000,000","61,437,000,000","54,533,000,000","43,097,000,000","33,256,000,000","29,614,000,000","29,050,000,000","32,934,000,000","22,217,000,000","18,867,000,000","16,783,000,000","15,852,000,000","8,455,000,000","8,271,000,000","8,660,000,000","7,624,000,000","6,959,000,000","3,506,600,000","3,420,900,000",,,,
InterestExpense,"19,635,000,000","26,795,000,000","22,383,000,000","14,275,000,000","9,818,000,000","7,463,000,000","7,897,000,000","9,677,000,000","11,153,000,000","13,604,000,000","12,781,000,000","15,198,000,000","34,239,000,000","44,981,000,000","37,865,000,000","25,369,000,000","13,834,000,000","11,107,000,000","13,758,000,000","21,379,000,000","27,131,000,000","11,493,000,000","13,723,000,000","13,598,000,000","11,569,000,000","6,429,000,000","4,414,000,000","3,767,000,000","4,550,000,000","7,169,000,000","4,459,900,000","4,806,200,000",,,,
PretaxIncome,"30,651,000,000","44,545,000,000","40,764,000,000","35,900,000,000","34,536,000,000","30,702,000,000","29,792,000,000","25,914,000,000","28,917,000,000","26,749,000,000","24,859,000,000","16,067,000,000","2,773,000,000","22,805,000,000","19,886,000,000","12,215,000,000","6,194,000,000","10,028,000,000","2,519,000,000","2,566,000,000","8,733,000,000","8,375,000,000","5,930,000,000","5,910,000,000","3,811,000,000","2,976,000,000","2,212,000,000","2,108,000,000","1,329,000,000","290,000,000","346,400,000","-453,900,000",,,,
TaxProvision,"5,499,000,000","8,114,000,000","8,290,000,000","11,459,000,000","9,803,000,000","6,260,000,000","8,030,000,000","7,991,000,000","7,633,000,000","7,773,000,000","7,489,000,000","4,415,000,000","-926,000,000","7,440,000,000","6,237,000,000","3,732,000,000","1,728,000,000","3,309,000,000","856,000,000","847,000,000","3,006,000,000","2,929,000,000","2,148,000,000","2,202,000,000","1,350,000,000","1,160,000,000","918,000,000","539,000,000","243,000,000","136,000,000","55,200,000","28,300,000",,,,
NetIncomeContinuousOperations,"25,152,000,000","36,431,000,000","32,474,000,000","24,441,000,000","24,733,000,000","24,442,000,000","21,762,000,000","17,923,000,000","21,284,000,000","18,976,000,000","17,370,000,000","11,652,000,000","3,699,000,000","15,365,000,000","13,649,000,000","8,483,000,000","4,466,000,000","6,719,000,000","1,663,000,000","1,719,000,000","5,727,000,000","5,446,000,000","3,782,000,000","3,708,000,000","2,461,000,000","1,816,000,000","1,294,000,000","1,569,000,000","1,086,000,000","154,000,000","291,200,000","-482,200,000","753,600,000","-853,700,000","402,400,000","390,200,000"
NetIncome,"25,152,000,000","36,431,000,000","32,474,000,000","24,441,000,000","24,733,000,000","24,442,000,000","21,762,000,000","17,923,000,000","21,284,000,000","18,976,000,000","17,370,000,000","11,728,000,000","5,605,000,000","15,365,000,000","14,444,000,000","8,483,000,000","4,466,000,000","6,719,000,000","1,663,000,000","1,694,000,000","5,727,000,000","5,446,000,000","3,782,000,000","3,708,000,000","2,461,000,000","1,805,000,000","1,294,000,000","1,604,000,000","1,086,000,000","154,000,000","291,200,000","-482,200,000","753,600,000","-853,700,000","402,400,000","390,200,000"
NetIncomeCommonStockholders,"23,395,000,000","34,642,000,000","30,709,000,000","22,567,000,000","22,583,000,000","22,406,000,000","20,093,000,000","16,593,000,000","19,877,000,000","17,568,000,000","15,764,000,000","8,774,000,000","5,605,000,000","15,365,000,000","14,440,000,000","8,470,000,000","4,414,000,000","6,668,000,000","1,612,000,000","1,628,000,000","5,631,000,000","5,375,000,000","3,684,000,000","3,526,000,000","2,242,000,000","1,700,000,000","1,168,000,000","1,449,000,000","933,000,000","20,000,000","213,200,000","-561,200,000","692,600,000","-900,700,000","375,800,000","354,700,000"
BasicEPS,,"10.75","9.04","6.35","6.24","6.05","5.34","4.39","5.22","4.5","3.98","2.975","1.41","4.51","4.16","2.43","1.59","3.32","0.81","0.83","2.99","4.327","2.9","2.767","1.673","2.243","1.547","1.923","1.3","0.04","0.79","-2.77","4.01","-5.56","2.53","2.45"
DilutedEPS,,"10.72","9","6.31","6.19","6","5.29","4.35","5.2","4.48","3.96","2.26","1.37","4.38","4.04","2.38","1.55","3.24","0.8","0.8","2.86","4.18","2.827","2.677","1.647","2.157","1.547","1.923","1.3","0.04","0.79","-2.77","4.01","-5.56","2.47","2.39"
BasicAverageShares,,"3,221,500,000","3,396,400,000","3,551,600,000","3,618,500,000","3,707,800,000","3,763,500,000","3,782,400,000","3,809,400,000","3,900,400,000","3,956,300,000","3,835,000,000","3,501,000,000","3,404,000,000","3,470,000,000","3,492,000,000","2,780,000,000","2,009,000,000","1,984,000,000","1,972,400,000","1,884,100,000","1,243,200,000","1,269,150,000","1,273,800,000","1,339,200,000","757,800,000","747,900,000","753,600,000","717,692,308","500,000,000","269,873,418","345,358,321","293,334,333","265,556,222","148,537,549","144,775,510"
