name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		TotalNonCurrentAssets,"25,576,500,000","23,358,800,000","25,778,900,000","23,704,500,000","22,995,300,000","24,998,400,000","22,144,000,000","21,360,200,000","19,411,600,000","16,161,400,000","14,974,400,000","16,759,300,000","14,530,900,000","12,261,000,000","13,785,000,000","12,031,200,000","12,919,400,000","11,237,900,000","9,495,200,000","6,747,800,000","5,769,700,000","7,188,700,000","7,256,700,000","10,415,900,000","10,273,900,000","10,545,100,000","5,926,500,000","5,666,800,000","5,359,300,000","4,641,500,000","3,573,600,000","2,848,000,000","2,530,800,000","2,523,600,000","2,013,500,000"
	TotalAssets,"39,286,100,000","43,908,400,000","44,981,000,000","38,805,900,000","35,568,900,000","37,178,200,000","35,248,700,000","34,398,900,000","33,659,800,000","31,001,400,000","27,460,900,000","29,212,600,000","26,787,800,000","21,955,400,000","24,580,800,000","24,867,000,000","21,678,100,000","19,042,000,000","16,434,100,000","14,690,800,000","12,825,200,000","12,595,500,000","12,577,400,000","14,307,200,000","14,412,500,000","14,507,400,000","9,623,600,000","8,672,800,000","8,298,600,000","7,142,800,000","5,848,000,000","5,262,700,000","5,254,900,000","4,595,800,000","3,953,700,000"
TotalAssets,"39,286,100,000","43,908,400,000","44,981,000,000","38,805,900,000","35,568,900,000","37,178,200,000","35,248,700,000","34,398,900,000","33,659,800,000","31,001,400,000","27,460,900,000","29,212,600,000","26,787,800,000","21,955,400,000","24,580,800,000","24,867,000,000","21,678,100,000","19,042,000,000","16,434,100,000","14,690,800,000","12,825,200,000","12,595,500,000","12,577,400,000","14,307,200,000","14,412,500,000","14,507,400,000","9,623,600,000","8,672,800,000","8,298,600,000","7,142,800,000","5,848,000,000","5,262,700,000","5,254,900,000","4,595,800,000","3,953,700,000"
	TotalLiabilitiesNetMinorityInterest,"36,587,000,000","32,999,300,000","33,313,100,000","24,725,400,000","20,978,600,000","21,790,100,000","17,608,000,000","19,625,000,000","20,124,200,000","18,588,600,000","17,935,600,000","22,477,300,000","13,123,400,000","10,974,700,000","13,788,900,000","13,947,100,000","11,913,300,000","10,768,400,000","9,330,100,000","8,643,900,000","7,812,200,000","8,165,900,000","7,771,800,000","8,207,100,000","8,979,900,000","9,151,800,000","5,054,800,000","3,780,700,000","3,332,500,000","3,675,300,000","2,090,900,000","2,037,400,000","2,212,300,000","1,856,200,000","1,566,000,000"
		CurrentLiabilities,"11,775,200,000","11,888,100,000","14,535,900,000","10,986,600,000","8,229,600,000","11,207,500,000","8,916,600,000","8,389,500,000","8,930,900,000","7,101,400,000","6,568,100,000","13,109,700,000","5,268,300,000","5,085,500,000","5,716,300,000","7,593,700,000","5,550,600,000","5,063,500,000","5,203,000,000","4,960,700,000","3,935,400,000","4,607,200,000","4,191,600,000","4,222,200,000","4,967,000,000","5,669,500,000","2,928,000,000","2,398,600,000","2,272,000,000","2,817,600,000","1,328,800,000","1,288,800,000","1,448,200,000","1,162,500,000","1,045,800,000"
			CurrentDebt,"1,499,300,000","1,131,200,000","3,706,600,000","1,937,400,000","6,100,000","2,688,700,000","1,012,600,000","11,900,000","1,522,300,000","156,000,000","27,400,000","5,846,300,000","413,700,000","219,400,000","734,700,000","2,020,600,000","196,500,000","545,400,000","286,300,000","184,300,000","241,500,000","181,400,000","227,600,000","1,212,900,000","1,908,800,000","2,724,400,000","524,800,000","591,200,000","690,200,000","1,239,500,000","134,000,000","127,000,000","238,200,000","230,900,000",
			AccountsPayable,"1,405,300,000","1,412,300,000","1,410,700,000","1,349,300,000","1,338,200,000","1,128,100,000","1,119,300,000","1,188,300,000","1,125,200,000","1,072,200,000","968,100,000","885,800,000","1,018,500,000","789,400,000","781,300,000","648,600,000","875,900,000","676,900,000","624,100,000","661,900,000","445,500,000","1,186,000,000","985,500,000","829,300,000","1,018,000,000","878,200,000","329,600,000","323,600,000","276,300,000","259,900,000","196,200,000",,,,
			IncomeTaxPayable,"160,600,000","404,000,000","532,900,000","119,100,000","358,900,000","93,500,000","254,400,000","143,500,000","261,600,000","457,500,000","346,700,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"4,933,600,000","5,021,900,000","4,465,100,000","3,914,900,000","2,560,100,000","2,068,800,000","1,941,700,000","1,777,200,000","1,771,300,000","851,800,000","894,200,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherCurrentLiabilities,"2,189,400,000","2,213,400,000","2,832,100,000","2,220,900,000","2,460,300,000","2,472,600,000","2,328,400,000","2,738,900,000","2,903,500,000","4,023,900,000","3,793,700,000","6,377,600,000","3,836,100,000","4,076,700,000","4,200,300,000","4,924,500,000","4,478,200,000","3,841,200,000","4,292,600,000","4,114,500,000","3,248,400,000","3,239,800,000","2,978,500,000","2,180,000,000","2,040,200,000","2,066,900,000","2,073,600,000","1,483,800,000","1,305,500,000","1,318,200,000","998,600,000","1,161,800,000","1,210,000,000","931,600,000",
			CurrentLiabilities,"11,775,200,000","11,888,100,000","14,535,900,000","10,986,600,000","8,229,600,000","11,207,500,000","8,916,600,000","8,389,500,000","8,930,900,000","7,101,400,000","6,568,100,000","13,109,700,000","5,268,300,000","5,085,500,000","5,716,300,000","7,593,700,000","5,550,600,000","5,063,500,000","5,203,000,000","4,960,700,000","3,935,400,000","4,607,200,000","4,191,600,000","4,222,200,000","4,967,000,000","5,669,500,000","2,928,000,000","2,398,600,000","2,272,000,000","2,817,600,000","1,328,800,000","1,288,800,000","1,448,200,000","1,162,500,000","1,045,800,000"
		TotalNonCurrentLiabilitiesNetMinorityInterest,"24,811,800,000","21,111,200,000","18,777,200,000","13,738,800,000","12,749,000,000","10,582,600,000","8,691,400,000","11,235,500,000","11,193,300,000","11,487,200,000","11,367,500,000","9,367,600,000","7,855,100,000","5,889,200,000","8,072,600,000","6,353,400,000","6,362,700,000","5,704,900,000","4,127,100,000","3,683,200,000","3,876,800,000","3,558,700,000","3,580,200,000","3,984,900,000","4,012,900,000","3,482,300,000","2,126,800,000","1,382,100,000","1,060,500,000","857,700,000","762,100,000","748,600,000","764,100,000","693,700,000","520,200,000"
			LongTermDebt,"13,817,900,000","11,639,700,000","9,940,500,000","8,367,800,000","7,972,400,000","5,367,700,000","4,200,300,000","5,519,400,000","5,464,700,000","6,770,500,000","6,634,700,000","4,615,700,000","4,593,500,000","3,494,400,000","5,763,500,000","4,491,900,000","4,687,800,000","4,358,200,000","3,132,100,000","2,633,700,000","2,811,900,000","2,185,500,000","2,326,100,000","2,516,500,000","2,592,900,000","2,125,800,000","835,200,000","582,300,000","395,500,000","277,000,000","269,500,000","387,700,000","365,700,000","395,300,000","238,600,000"
			NonCurrentDeferredTaxesLiabilities,"2,187,500,000",,,,,,,,,,"84,800,000","74,700,000","287,500,000","62,200,000","695,100,000","620,400,000",,,,"91,600,000","137,000,000","247,900,000","215,500,000","376,000,000","295,500,000","188,900,000","127,500,000","169,700,000","415,600,000","351,200,000","300,400,000","235,200,000","297,500,000","298,400,000","281,600,000"
			OtherNonCurrentLiabilities,"1,014,300,000","2,835,600,000","1,546,300,000","2,228,200,000","1,747,400,000","1,653,500,000","1,863,000,000","1,369,400,000","1,573,800,000","1,594,500,000","2,313,300,000","4,677,200,000","2,974,100,000","2,332,600,000","1,614,000,000","1,241,100,000","1,674,900,000","1,346,700,000","995,000,000","957,900,000","927,900,000","1,125,300,000","1,038,600,000","1,092,400,000","1,124,500,000","1,167,600,000","1,164,100,000","630,100,000","249,400,000","229,500,000","192,200,000","125,700,000","100,900,000",,
			TotalNonCurrentLiabilitiesNetMinorityInterest,"24,811,800,000","21,111,200,000","18,777,200,000","13,738,800,000","12,749,000,000","10,582,600,000","8,691,400,000","11,235,500,000","11,193,300,000","11,487,200,000","11,367,500,000","9,367,600,000","7,855,100,000","5,889,200,000","8,072,600,000","6,353,400,000","6,362,700,000","5,704,900,000","4,127,100,000","3,683,200,000","3,876,800,000","3,558,700,000","3,580,200,000","3,984,900,000","4,012,900,000","3,482,300,000","2,126,800,000","1,382,100,000","1,060,500,000","857,700,000","762,100,000","748,600,000","764,100,000","693,700,000","520,200,000"
		TotalLiabilitiesNetMinorityInterest,"36,587,000,000","32,999,300,000","33,313,100,000","24,725,400,000","20,978,600,000","21,790,100,000","17,608,000,000","19,625,000,000","20,124,200,000","18,588,600,000","17,935,600,000","22,477,300,000","13,123,400,000","10,974,700,000","13,788,900,000","13,947,100,000","11,913,300,000","10,768,400,000","9,330,100,000","8,643,900,000","7,812,200,000","8,165,900,000","7,771,800,000","8,207,100,000","8,979,900,000","9,151,800,000","5,054,800,000","3,780,700,000","3,332,500,000","3,675,300,000","2,090,900,000","2,037,400,000","2,212,300,000","1,856,200,000","1,566,000,000"
	StockholdersEquity,"2,606,900,000","9,828,700,000","11,592,200,000","14,007,700,000","14,571,300,000","15,373,200,000","17,631,400,000","14,765,200,000","13,541,700,000","12,420,300,000","9,523,700,000","6,735,300,000","13,664,400,000","10,980,700,000","10,791,900,000","10,919,900,000","9,764,800,000","8,273,600,000","7,104,000,000","6,046,900,000","5,013,000,000","4,429,600,000","4,645,600,000","6,100,100,000","5,432,600,000","5,355,600,000","4,568,800,000","4,892,100,000","4,966,100,000","3,467,500,000","3,757,100,000","3,225,300,000","3,042,600,000","2,739,600,000","2,387,700,000"
		CapitalStock,"598,800,000","661,000,000","687,900,000","688,500,000","691,300,000","694,600,000","698,500,000","716,600,000","0","0","0","711,100,000","0","0","706,900,000","708,000,000","702,300,000","702,100,000","702,700,000","704,400,000","682,000,000",,,,,,,,,,,,,,
		RetainedEarnings,"4,920,400,000","11,395,900,000","13,894,100,000","16,046,300,000","16,011,800,000","16,482,700,000","16,992,400,000","16,088,200,000","14,897,800,000","12,732,600,000","9,830,400,000","7,654,900,000","11,967,200,000","10,926,700,000","10,027,200,000","9,724,600,000","9,470,400,000","8,500,100,000","7,411,200,000","6,223,200,000","4,985,600,000","4,228,800,000","4,483,100,000","7,207,300,000","6,484,300,000","5,062,100,000","4,500,900,000","4,743,100,000","4,693,000,000","4,548,700,000","4,065,400,000","3,827,400,000","3,395,500,000","3,041,200,000","2,740,600,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,523,600,000","-5,729,200,000","-5,718,600,000","-5,274,000,000","-4,580,700,000","-3,991,800,000","-2,002,700,000","-3,797,100,000","-3,858,600,000","-2,670,100,000","-2,471,900,000","-5,508,100,000","-2,717,000,000","-4,124,400,000","-3,161,900,000","-2,528,300,000","-2,913,700,000","-3,429,100,000","-3,512,500,000","-3,381,200,000","-546,300,000",,,,,,,,,,,,,,
		StockholdersEquity,"2,606,900,000","9,828,700,000","11,592,200,000","14,007,700,000","14,571,300,000","15,373,200,000","17,631,400,000","14,765,200,000","13,541,700,000","12,420,300,000","9,523,700,000","6,735,300,000","13,664,400,000","10,980,700,000","10,791,900,000","10,919,900,000","9,764,800,000","8,273,600,000","7,104,000,000","6,046,900,000","5,013,000,000","4,429,600,000","4,645,600,000","6,100,100,000","5,432,600,000","5,355,600,000","4,568,800,000","4,892,100,000","4,966,100,000","3,467,500,000","3,757,100,000","3,225,300,000","3,042,600,000","2,739,600,000","2,387,700,000"
	TotalAssets,"39,286,100,000","43,908,400,000","44,981,000,000","38,805,900,000","35,568,900,000","37,178,200,000","35,248,700,000","34,398,900,000","33,659,800,000","31,001,400,000","27,460,900,000","29,212,600,000","26,787,800,000","21,955,400,000","24,580,800,000","24,867,000,000","21,678,100,000","19,042,000,000","16,434,100,000","14,690,800,000","12,825,200,000","12,595,500,000","12,577,400,000","14,307,200,000","14,412,500,000","14,507,400,000","9,623,600,000","8,672,800,000","8,298,600,000","7,142,800,000","5,848,000,000","5,262,700,000","5,254,900,000","4,595,800,000","3,953,700,000"
