name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"126,605,000,000","122,021,000,000","111,831,000,000","111,696,000,000","111,780,000,000","107,927,000,000","88,806,000,000","83,572,000,000","78,026,000,000","66,346,000,000","60,776,000,000","51,078,000,000","45,666,120,400","41,888,774,000","38,751,814,800","33,713,685,040","29,233,563,870","26,613,062,700","25,154,110,260","23,717,034,390","20,815,014,000","20,944,397,330","17,909,684,240","16,984,033,110","14,903,938,620","13,713,124,800","13,517,840,700","13,145,607,000","10,670,777,000","9,829,419,700","8,331,880,000","7,619,108,250","5,629,806,000","5,027,783,550","4,187,427,750","4,158,399,600"
CostOfRevenue,"20,742,000,000","20,088,000,000","17,617,000,000","17,632,000,000","17,183,000,000","16,188,000,000","14,562,000,000","14,140,000,000","13,465,000,000","12,589,000,000","11,680,000,000","10,438,000,000","10,131,384,800","9,803,538,000","9,589,068,200","9,165,986,920","8,105,495,370","7,461,827,400","6,624,717,840","5,964,763,140","4,379,575,200","5,049,425,830","4,386,980,976","4,721,704,992","4,167,384,276","3,829,522,000","3,833,399,360","6,407,685,000","2,526,563,000","4,795,257,150","4,125,219,200","3,764,953,500","2,716,604,800","2,589,793,200","3,293,845,500","2,073,373,200"
GrossProfit,"105,863,000,000","101,933,000,000","94,214,000,000","94,064,000,000","94,597,000,000","91,739,000,000","74,244,000,000","69,432,000,000","64,561,000,000","53,757,000,000","49,096,000,000","40,640,000,000","35,534,735,600","32,085,236,000","29,162,746,600","24,547,698,120","21,128,068,500","19,151,235,300","18,529,392,420","17,752,271,250","16,435,438,800","15,894,971,500","13,522,703,264","12,262,328,118","10,736,554,344","9,883,602,800","9,684,441,340","6,737,922,000","8,144,214,000","5,034,162,550","4,206,660,800","3,854,154,750","2,913,201,200","2,437,990,350","893,582,250","2,085,026,400"
OperatingExpense,"51,317,000,000","49,450,000,000","46,966,000,000","45,097,000,000","46,165,000,000","42,295,000,000","39,752,000,000","37,939,000,000","35,087,000,000","31,877,000,000","29,548,000,000","26,048,000,000","23,124,591,600","23,125,508,000","20,042,678,200","16,472,299,740","14,098,183,890","12,753,693,900","12,555,822,060","12,155,084,550","12,192,224,000","12,279,789,610","11,455,956,274","9,928,179,000","8,756,510,700","8,010,961,000","7,844,361,000","4,793,872,500","6,985,683,250","3,630,297,650","3,154,273,600","2,804,223,000","1,976,962,400","1,790,542,050","224,680,500","1,351,771,200"
	ResearchAndDevelopment,"15,319,000,000","14,220,000,000","14,805,000,000","14,014,000,000","14,563,000,000","13,608,000,000","13,762,000,000","11,733,000,000","10,897,000,000","9,628,000,000","9,602,000,000","7,864,000,000","7,874,022,400","8,550,608,000","6,317,370,800","5,074,703,900","4,384,760,190","4,203,929,700","4,133,370,960","3,959,800,740","3,224,522,400","3,356,426,540","3,398,509,072","2,769,619,590",,,,,,,,,,,,
	SellingGeneralAndAdministration,"36,490,000,000","35,830,000,000","33,313,000,000","32,124,000,000","32,339,000,000","32,169,000,000","26,760,000,000","26,888,000,000","24,856,000,000","22,249,000,000","21,260,000,000","18,184,000,000","15,822,933,600","14,897,082,000","13,996,536,200","11,794,746,580","10,295,131,560","9,673,177,200","9,420,405,390","9,055,746,840","7,932,966,800","7,496,512,140","6,588,751,190","6,016,476,474","7,689,050,348","6,872,080,000","6,789,324,850","3,994,780,500","6,291,944,750","3,038,356,300","2,633,856,000","2,332,447,500","1,653,197,000","1,524,125,000",,"1,151,874,000"
	OperatingExpense,"51,317,000,000","49,450,000,000","46,966,000,000","45,097,000,000","46,165,000,000","42,295,000,000","39,752,000,000","37,939,000,000","35,087,000,000","31,877,000,000","29,548,000,000","26,048,000,000","23,124,591,600","23,125,508,000","20,042,678,200","16,472,299,740","14,098,183,890","12,753,693,900","12,555,822,060","12,155,084,550","12,192,224,000","12,279,789,610","11,455,956,274","9,928,179,000","8,756,510,700","8,010,961,000","7,844,361,000","4,793,872,500","6,985,683,250","3,630,297,650","3,154,273,600","2,804,223,000","1,976,962,400","1,790,542,050","224,680,500","1,351,771,200"
OperatingIncome,"54,546,000,000","52,483,000,000","47,248,000,000","48,967,000,000","48,432,000,000","49,444,000,000","34,492,000,000","31,493,000,000","29,474,000,000","21,880,000,000","19,548,000,000","14,592,000,000","12,410,144,000","8,959,728,000","9,120,068,400","8,075,398,380","7,029,884,610","6,397,541,400","5,973,570,360","5,597,186,700","4,243,214,800","3,615,181,890","2,066,746,990","2,334,149,118","1,980,043,644","1,872,641,800","1,840,080,340","1,944,049,500","1,158,530,750","1,403,864,900","1,052,387,200","1,049,931,750","936,238,800","647,448,300","668,901,750","733,255,200"
InterestExpense,"488,000,000","220,000,000","85,000,000","90,000,000","65,000,000","67,000,000","39,000,000","55,000,000","1,788,000,000","959,000,000","2,057,000,000","1,265,000,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,"-3,494,000,000","473,000,000","-198,000,000","-536,000,000","-5,869,000,000","-347,000,000","332,000,000",,"490,000,000","413,000,000","-396,000,000","502,824,800","2,352,440,000","242,975,800","718,653,720","460,976,040","2,016,230,700","1,252,751,130","918,941,100","368,975,200","236,576,320","1,443,219,932","1,168,786,314","894,117,181","399,578,200","474,310,200","479,047,500","1,039,980,500","452,974,100","387,569,600","256,371,000","244,027,000","205,452,050","218,072,250","259,956,000"
PretaxIncome,"50,352,000,000","48,553,000,000","47,615,000,000","48,680,000,000","47,798,000,000","43,483,000,000","34,096,000,000","32,539,000,000","27,811,000,000","21,925,000,000","18,286,000,000","13,988,000,000","12,725,746,800","10,984,872,000","9,165,273,200","8,220,389,920","7,507,324,080","7,580,081,400","6,292,066,410","6,014,887,200","4,844,804,800","3,955,260,350","3,745,620,662","3,171,539,664","2,529,261,526","2,154,175,400","1,931,293,840","1,872,022,500","1,672,875,750","1,462,408,550","1,137,872,000","1,049,271,000","905,305,800","697,439,600","788,584,500","876,679,200"
