name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
OperatingCashFlow,,"4,836,600,000","5,524,500,000","5,615,600,000","4,851,000,000","2,772,800,000","4,367,100,000","5,735,000,000","5,304,800,000","7,234,500,000","6,856,800,000","4,335,500,000","7,295,600,000","5,154,500,000","3,975,900,000","1,913,600,000","2,869,500,000","3,646,700,000","2,070,700,000","3,661,600,000","3,731,500,000","2,619,700,000","2,629,800,000","2,400,400,000","1,991,400,000","1,824,600,000","1,532,300,000","1,516,900,000","1,483,500,000","1,254,600,000","1,474,400,000","1,032,600,000",,,,
	NetIncome,"5,618,100,000","8,318,400,000","3,232,000,000","-204,100,000","2,737,600,000","2,408,400,000","2,390,500,000","4,684,800,000","4,088,600,000","4,347,700,000","5,069,500,000","4,328,800,000","-2,071,900,000","2,953,000,000","2,662,700,000","1,979,600,000","1,810,100,000","2,560,800,000","2,707,900,000","2,780,000,000","3,057,800,000","2,721,000,000","2,097,900,000","-385,100,000","1,523,500,000","2,290,900,000","1,286,100,000","480,200,000","708,700,000","1,314,700,000","1,127,300,000","939,500,000","761,000,000","643,700,000","558,200,000","517,600,000"
	DepreciationAndAmortization,,"1,232,600,000","1,609,000,000","1,567,300,000","1,496,600,000","1,427,700,000","1,379,000,000","1,445,600,000","1,462,200,000","1,373,600,000","1,328,200,000","1,297,800,000","1,122,600,000","1,047,900,000","801,800,000","726,400,000","597,500,000","548,500,000","493,000,000","454,900,000","435,800,000","439,700,000","490,400,000","509,800,000","543,500,000","553,700,000","432,200,000","398,300,000","368,100,000","299,500,000","247,500,000","229,300,000",,,,
	DeferredIncomeTax,,"62,400,000","326,800,000","-787,900,000","439,500,000","-748,400,000","-36,400,000","285,900,000","126,000,000","-268,500,000","559,700,000","189,900,000","442,600,000","122,900,000","346,800,000","-347,500,000","772,400,000","130,900,000","346,500,000","273,800,000","-442,700,000","27,100,000","25,400,000","-293,000,000","207,300,000","144,000,000","172,200,000","-231,600,000","-184,300,000",,,,,,,
	StockBasedCompensation,,"312,400,000","279,500,000","281,300,000","255,300,000","217,800,000","156,000,000","144,900,000","141,500,000","147,400,000","231,000,000","368,500,000",,,,,,,,,,,,,,,,,,,,,,,,
	ChangeInWorkingCapital,,"-1,687,200,000","-2,378,700,000","3,204,900,000","-484,100,000","-918,000,000","-38,900,000","-393,000,000","-51,200,000","1,248,400,000","-185,500,000","-956,900,000","2,347,800,000","-117,000,000","-795,300,000","-1,947,100,000","-1,238,000,000","83,800,000","-1,542,100,000","-77,400,000","777,700,000","-425,800,000","109,100,000","480,400,000","-185,100,000","-232,700,000","-421,300,000","-129,100,000","-77,400,000","-337,200,000","156,200,000","-158,000,000",,,,
	ChangeInInventory,,"-258,700,000","7,800,000","-253,900,000","-328,200,000","-736,300,000","-307,100,000","-286,500,000","-307,900,000","203,100,000","157,000,000","-179,000,000","84,800,000","154,300,000","-60,200,000","72,100,000","-111,600,000","-170,800,000","-285,100,000","-184,200,000","9,800,000","16,900,000","-55,600,000","-65,800,000","-42,200,000","-22,100,000","107,100,000","-192,300,000","-198,400,000","-116,100,000","-59,100,000","-21,900,000",,,,
	ChangeInAccountPayable,,"-477,700,000","-284,500,000","916,300,000","819,000,000","461,600,000","-260,700,000","-70,300,000","-336,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	FreeCashFlow,,"3,483,100,000","2,506,300,000","3,452,000,000","3,759,000,000","1,146,600,000","2,801,200,000","4,641,700,000","4,260,600,000","5,541,600,000","5,670,100,000","3,480,500,000","6,348,400,000","4,072,100,000","2,898,100,000","615,500,000","971,400,000","1,940,100,000","939,800,000","2,777,600,000","3,053,600,000","2,091,400,000","2,209,900,000","2,034,100,000","1,547,500,000","1,273,300,000","955,800,000","883,400,000","481,400,000","112,200,000","467,100,000","478,100,000",,,,
	OtherNonCashItems,,"588,300,000","2,455,900,000","1,554,100,000","409,500,000","571,400,000","371,300,000","62,200,000","-667,300,000","4,582,100,000","-66,300,000","421,000,000","5,048,000,000","463,500,000","1,156,700,000",,,,,,,,"-93,000,000","-37,800,000","-97,800,000","-9,800,000","63,100,000","988,200,000","549,500,000","-22,400,000","-56,600,000","21,800,000",,,,
	OperatingCashFlow,,"4,836,600,000","5,524,500,000","5,615,600,000","4,851,000,000","2,772,800,000","4,367,100,000","5,735,000,000","5,304,800,000","7,234,500,000","6,856,800,000","4,335,500,000","7,295,600,000","5,154,500,000","3,975,900,000","1,913,600,000","2,869,500,000","3,646,700,000","2,070,700,000","3,661,600,000","3,731,500,000","2,619,700,000","2,629,800,000","2,400,400,000","1,991,400,000","1,824,600,000","1,532,300,000","1,516,900,000","1,483,500,000","1,254,600,000","1,474,400,000","1,032,600,000",,,,
InvestingCashFlow,,"-8,082,900,000","1,906,000,000","-3,783,600,000","-3,139,100,000","26,800,000","-3,909,100,000","-2,072,800,000","-2,832,800,000","-4,824,400,000","-3,159,800,000","142,800,000","-7,268,800,000","-4,328,100,000","608,400,000","-2,215,900,000","-684,800,000","-1,331,500,000","-2,474,400,000","-3,964,800,000","-1,056,500,000","1,086,700,000","-293,900,000","809,700,000","-468,000,000","-562,800,000","-4,405,000,000","-866,700,000","-928,200,000","-855,700,000","-1,055,900,000","-824,800,000",,,,
	CapitalExpenditure,,"-1,353,500,000","-3,018,200,000","-2,163,600,000","-1,092,000,000","-1,626,200,000","-1,565,900,000","-1,093,300,000","-1,044,200,000","-1,692,900,000","-1,186,700,000","-855,000,000","-947,200,000","-1,082,400,000","-1,077,800,000","-1,298,100,000","-1,898,100,000","-1,706,600,000","-1,130,900,000","-884,000,000","-677,900,000","-528,300,000","-419,900,000","-366,300,000","-443,900,000","-551,300,000","-576,500,000","-633,500,000","-1,002,100,000","-1,142,400,000","-1,007,300,000","-554,500,000",,,,
	PurchaseOfBusiness,,"-7,291,700,000","0","-882,100,000","-45,000,000","-5,283,100,000","-551,400,000","-43,700,000","-199,300,000","-307,800,000","-609,400,000","0",,,,,,,,,,,,,,,,,,,,,,,,
