name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"49,197,000,000","51,750,000,000","53,647,000,000","52,546,000,000","52,824,000,000","48,851,000,000","49,605,000,000","51,584,000,000","58,986,000,000","67,425,000,000","67,809,000,000","50,009,000,000","48,296,000,000","48,418,000,000","48,371,000,000","51,298,000,000","52,516,000,000","45,188,000,000","32,373,000,000","32,259,000,000","29,574,000,000","16,204,000,000","13,544,000,000","12,504,000,000","11,306,000,000","10,021,400,000","8,281,300,000","7,477,700,000","7,230,200,000","6,950,000,000","6,406,000,000","5,671,500,000","5,385,400,000","4,919,800,000","4,476,000,000","4,024,500,000"
CostOfRevenue,"9,868,000,000","10,219,000,000","11,248,000,000","11,240,000,000","12,329,000,000","9,648,000,000","9,577,000,000","9,586,000,000","11,334,000,000","15,085,000,000","16,279,000,000","8,888,000,000","8,112,000,000","11,239,000,000","7,640,000,000","8,525,000,000","7,541,000,000","9,832,000,000","4,045,000,000","5,034,000,000","4,059,000,000","1,986,000,000","1,605,000,000","1,772,000,000","1,746,000,000","1,790,100,000","1,626,600,000","1,513,800,000","1,760,400,000","1,956,500,000","2,034,600,000","1,855,200,000","1,825,600,000","1,734,900,000","1,573,300,000","1,416,200,000"
GrossProfit,"39,329,000,000","41,531,000,000","42,399,000,000","41,306,000,000","40,495,000,000","39,203,000,000","40,028,000,000","41,998,000,000","47,652,000,000","52,340,000,000","51,530,000,000","41,121,000,000","40,184,000,000","37,179,000,000","40,731,000,000","42,773,000,000","44,975,000,000","35,356,000,000","28,328,000,000","27,225,000,000","25,515,000,000","14,218,000,000","11,939,000,000","10,732,000,000","9,560,000,000","8,231,300,000","6,654,700,000","5,963,900,000","5,469,800,000","4,993,500,000","4,371,400,000","3,816,300,000","3,559,800,000","3,184,900,000","2,902,700,000","2,608,300,000"
OperatingExpense,"26,398,000,000","27,610,000,000","27,354,000,000","27,199,000,000","26,765,000,000","26,227,000,000","26,529,000,000","25,632,000,000","29,661,000,000","34,165,000,000","37,372,000,000","25,470,000,000","25,150,000,000","26,843,000,000","26,449,000,000","27,848,000,000","27,951,000,000","24,556,000,000","16,050,000,000","16,249,000,000","16,845,000,000","9,669,000,000","8,336,000,000","7,386,000,000","6,480,000,000","5,671,100,000","4,682,200,000","5,050,600,000","4,026,400,000","3,740,000,000","3,317,600,000","2,848,100,000","2,547,900,000","2,244,100,000","1,943,000,000","1,728,300,000"
	ResearchAndDevelopment,"8,962,000,000","8,650,000,000","8,006,000,000","7,657,000,000","7,872,000,000","7,690,000,000","8,393,000,000","6,678,000,000","7,870,000,000","9,112,000,000","9,413,000,000","7,913,000,000","7,945,000,000","8,089,000,000","7,599,000,000","7,442,000,000","7,684,000,000","7,131,000,000","5,176,000,000","4,847,000,000","4,435,000,000","2,776,000,000","2,279,000,000","1,928,000,000",,,,,,,,,,,,
	SellingGeneralAndAdministration,"13,403,000,000","14,350,000,000","14,455,000,000","14,784,000,000","14,837,000,000","14,809,000,000","14,097,000,000","14,355,000,000","16,616,000,000","19,468,000,000","19,614,000,000","14,875,000,000","14,537,000,000","15,626,000,000","15,589,000,000","16,997,000,000","16,903,000,000","15,242,000,000","10,846,000,000","11,299,000,000","11,442,000,000","6,351,000,000","5,568,000,000","4,956,000,000","6,050,000,000","5,297,100,000","4,390,200,000","4,792,400,000","3,762,500,000","3,495,900,000","3,092,800,000","2,641,000,000","2,353,400,000","2,082,100,000","1,795,900,000","1,598,800,000"
	OperatingExpense,"26,398,000,000","27,610,000,000","27,354,000,000","27,199,000,000","26,765,000,000","26,227,000,000","26,529,000,000","25,632,000,000","29,661,000,000","34,165,000,000","37,372,000,000","25,470,000,000","25,150,000,000","26,843,000,000","26,449,000,000","27,848,000,000","27,951,000,000","24,556,000,000","16,050,000,000","16,249,000,000","16,845,000,000","9,669,000,000","8,336,000,000","7,386,000,000","6,480,000,000","5,671,100,000","4,682,200,000","5,050,600,000","4,026,400,000","3,740,000,000","3,317,600,000","2,848,100,000","2,547,900,000","2,244,100,000","1,943,000,000","1,728,300,000"
OperatingIncome,"12,931,000,000","13,921,000,000","15,045,000,000","14,107,000,000","13,730,000,000","12,976,000,000","13,499,000,000","16,366,000,000","17,991,000,000","18,175,000,000","14,158,000,000","15,651,000,000","15,034,000,000","10,336,000,000","14,282,000,000","14,925,000,000","17,024,000,000","10,800,000,000","12,278,000,000","10,976,000,000","8,670,000,000","4,549,000,000","3,603,000,000","3,346,000,000","3,080,000,000","2,560,200,000","1,972,500,000","913,300,000","1,443,400,000","1,253,500,000","1,053,800,000","968,200,000","1,011,900,000","940,800,000","959,700,000","880,000,000"
InterestExpense,"1,586,000,000","1,574,000,000","1,316,000,000","1,270,000,000","1,186,000,000","1,199,000,000","1,360,000,000","1,414,000,000","1,524,000,000","1,681,000,000","1,799,000,000","1,233,000,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"5,556,000,000","5,108,000,000","-2,178,000,000","-923,000,000","-4,663,000,000","-3,282,000,000","-325,000,000","361,000,000","-4,770,000,000","-4,190,000,000","-3,339,000,000","-4,337,000,000","-6,112,000,000","-2,157,000,000","-1,691,000,000","-3,660,000,000","-3,016,000,000","-7,613,000,000","-613,000,000","-920,000,000","-3,061,000,000","-101,000,000","-1,009,000,000","-258,000,000","-276,000,000","-261,000,000","-111,000,000","44,600,000","194,800,000","-179,700,000","182,000,000","74,300,000","174,400,000","133,400,000","60,700,000","79,800,000"
PretaxIncome,"17,057,000,000","17,682,000,000","11,885,000,000","12,305,000,000","8,351,000,000","8,965,000,000","12,240,000,000","15,716,000,000","12,080,000,000","12,762,000,000","9,422,000,000","10,827,000,000","9,694,000,000","9,278,000,000","13,028,000,000","11,534,000,000","14,007,000,000","3,263,000,000","11,796,000,000","10,329,000,000","5,767,000,000","4,443,000,000","2,592,000,000","3,078,000,000","2,798,000,000","2,292,200,000","1,856,900,000","848,800,000","1,532,100,000","940,500,000","1,099,100,000","912,400,000","1,100,700,000","1,007,500,000","960,700,000","876,100,000"
