name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalRevenue,"34,998,000,000","33,754,000,000","30,821,000,000","30,186,000,000","27,889,000,000","23,923,000,000","23,006,000,000","26,505,000,000","26,431,000,000","27,387,000,000","28,392,000,000","28,368,000,000","24,352,000,000","22,738,649,500","23,217,530,080","21,655,183,920","20,349,723,520","21,413,280,000","21,212,000,000","20,534,030,280","18,079,000,000","8,490,000,000","7,983,000,000","7,980,000,000","8,341,000,000","10,490,000,000","6,480,089,624","5,656,000,000","4,930,000,000","4,096,000,000","3,397,000,000","3,179,000,000","2,570,000,000","2,059,000,000","1,741,000,000","1,429,000,000"
CostOfRevenue,"12,141,000,000","11,863,000,000","10,241,000,000","10,342,000,000","9,290,000,000","8,853,000,000","7,323,000,000","8,585,000,000","7,894,000,000","7,332,000,000","7,592,000,000","7,380,000,000","6,415,000,000","5,210,919,500","5,008,653,330","4,763,187,360","4,306,954,960","4,538,240,000","4,609,000,000","4,439,771,730","3,962,000,000","4,334,000,000","1,545,000,000",,,,"904,108,012",,,,,,,,,
GrossProfit,"22,857,000,000","21,891,000,000","20,580,000,000","19,844,000,000","18,599,000,000","15,070,000,000","15,683,000,000","17,920,000,000","18,537,000,000","20,055,000,000","20,800,000,000","20,988,000,000","17,937,000,000","17,527,730,000","18,208,876,750","16,891,996,560","16,042,768,560","16,875,040,000","16,603,000,000","16,094,258,550","14,117,000,000","4,156,000,000","6,438,000,000",,,,"5,575,981,612",,,,,,,,,
OperatingExpense,"16,382,000,000","15,599,000,000","13,516,000,000","13,783,000,000","12,573,000,000","12,442,000,000","11,377,000,000","12,016,000,000","12,371,000,000","12,835,000,000","17,017,000,000","12,563,000,000","10,796,000,000","9,327,112,250","10,403,687,030","16,528,190,400","9,895,412,800","10,491,600,000","9,909,000,000","9,991,034,910","10,696,000,000","1,357,000,000","3,784,000,000","5,083,000,000","5,214,000,000","6,920,000,000","4,122,174,924","3,843,000,000","3,410,000,000","2,803,000,000","3,397,000,000","3,179,000,000","2,570,000,000","2,059,000,000","1,741,000,000","1,429,000,000"
	ResearchAndDevelopment,"4,937,000,000","4,568,000,000","3,893,000,000","4,476,000,000","3,628,000,000","3,560,000,000","3,450,000,000","3,923,000,000","3,968,000,000","4,009,000,000","4,457,000,000","4,106,000,000","3,681,000,000","3,240,310,500","3,455,986,110","3,135,358,200","2,837,762,480","2,787,120,000","2,900,000,000","2,560,903,830","2,526,000,000","1,269,000,000","1,163,000,000","1,148,000,000","1,161,000,000","1,540,000,000",,"858,000,000","739,000,000","595,000,000","475,000,000","420,000,000","323,000,000","230,000,000","149,000,000","113,000,000"
	SellingGeneralAndAdministration,"11,960,000,000","11,402,000,000","9,915,000,000","9,672,000,000","9,366,000,000","9,232,000,000","8,246,000,000","8,480,000,000","8,739,000,000","8,826,000,000","13,053,000,000","9,592,000,000","7,656,000,000","6,823,511,000","7,254,967,740","7,248,227,520","7,057,650,320","7,571,200,000","8,041,000,000","7,467,295,500",,,,,,,"3,791,752,896",,,,,,,,,
	OperatingExpense,"16,382,000,000","15,599,000,000","13,516,000,000","13,783,000,000","12,573,000,000","12,442,000,000","11,377,000,000","12,016,000,000","12,371,000,000","12,835,000,000","17,017,000,000","12,563,000,000","10,796,000,000","9,327,112,250","10,403,687,030","16,528,190,400","9,895,412,800","10,491,600,000","9,909,000,000","9,991,034,910","10,696,000,000","1,357,000,000","3,784,000,000","5,083,000,000","5,214,000,000","6,920,000,000","4,122,174,924","3,843,000,000","3,410,000,000","2,803,000,000","3,397,000,000","3,179,000,000","2,570,000,000","2,059,000,000","1,741,000,000","1,429,000,000"
OperatingIncome,"6,475,000,000","6,292,000,000","7,064,000,000","6,061,000,000","6,026,000,000","2,628,000,000","4,306,000,000","5,904,000,000","6,166,000,000","7,220,000,000","3,783,000,000","8,425,000,000","7,141,000,000","8,200,617,750","7,805,189,720","363,806,160","6,147,355,760","6,383,440,000","6,694,000,000","6,103,223,640","3,421,000,000","2,799,000,000","2,654,000,000","2,897,000,000","3,127,000,000","3,570,000,000","1,453,806,688","1,813,000,000","1,520,000,000","1,293,000,000","0","0","0","0","0","0"
InterestExpense,"882,000,000","885,000,000","771,000,000","736,000,000","717,000,000","735,000,000","703,000,000","740,000,000","760,000,000","799,000,000","831,000,000","783,000,000","843,000,000","453,000,000","352,000,000","451,000,000","362,000,000","161,000,000","206,000,000",,"317,000,000","206,000,000","202,000,000","227,000,000","276,000,000","337,000,000",,"44,000,000","56,000,000","63,000,000","75,000,000","44,000,000","26,000,000","21,000,000","11,000,000","7,000,000"
PretaxIncome,"8,138,000,000","6,221,000,000","4,800,000,000","3,525,000,000","1,939,000,000","10,526,000,000","2,968,000,000","6,647,000,000","6,692,000,000","7,698,000,000","3,157,000,000","7,891,000,000","6,659,000,000","7,536,520,500","7,796,512,750","6,730,413,960","6,116,074,160","6,320,720,000","5,506,000,000","6,085,329,660","6,029,000,000","2,575,000,000","2,671,000,000","2,686,000,000","2,964,000,000","2,387,000,000","1,515,909,954","1,835,000,000","1,675,000,000","1,427,000,000","1,283,000,000","1,182,000,000","1,006,000,000","832,000,000","746,000,000","612,000,000"
TaxProvision,"786,000,000","953,000,000","754,000,000","1,356,000,000","877,000,000","2,154,000,000","137,000,000","1,019,000,000","1,948,000,000","2,240,000,000","1,304,000,000","2,222,000,000","1,947,000,000","2,221,221,250","2,300,417,870","1,915,503,360","1,700,154,960","1,736,560,000","1,461,000,000","1,650,375,540","1,747,000,000","746,000,000","815,000,000","819,000,000","933,000,000","867,000,000","476,606,460","524,000,000","461,000,000","386,000,000","359,000,000","357,000,000","316,000,000","256,000,000","245,000,000","209,000,000"
NetIncomeContinuousOperations,"7,352,000,000","5,268,000,000","4,046,000,000","2,169,000,000","1,062,000,000","8,372,000,000","2,831,000,000","5,628,000,000","4,744,000,000","5,458,000,000","1,853,000,000","5,669,000,000","4,822,000,000","5,218,987,500","5,387,377,550","4,687,636,560","4,300,177,280","4,478,320,000","4,045,000,000","4,434,954,120","4,282,000,000","1,829,000,000","1,856,000,000","1,867,000,000","2,031,000,000","1,520,000,000","1,039,303,494","1,311,000,000","1,214,000,000","1,041,000,000","924,000,000","825,000,000","690,000,000","576,000,000","501,000,000","403,000,000"
NetIncome,"6,679,000,000","4,645,000,000","3,623,000,000","1,532,000,000","912,000,000","8,422,000,000","2,756,000,000","5,436,000,000","4,565,000,000","5,261,000,000","1,634,000,000","5,531,000,000","4,712,000,000","5,218,987,500","5,387,377,550","4,687,636,560","4,300,177,280","4,478,320,000","3,935,000,000","3,099,787,920","4,162,000,000","1,811,000,000","1,836,000,000","1,850,000,000","1,997,000,000","1,458,000,000","1,039,303,494","1,299,000,000","1,207,000,000","1,033,000,000","881,000,000","807,000,000","688,000,000","581,000,000","510,000,000","400,000,000"
NetIncomeCommonStockholders,"6,679,000,000","4,645,000,000","3,623,000,000","1,532,000,000","912,000,000","8,422,000,000","2,756,000,000","5,436,000,000","4,565,000,000","5,261,000,000","1,634,000,000","5,531,000,000","4,602,000,000","5,218,987,500","5,387,377,550","4,687,636,560","4,298,091,840","4,467,680,000","3,935,000,000","3,065,376,420","4,162,000,000","1,811,000,000","1,836,000,000","1,850,000,000","1,997,000,000","1,458,000,000","1,039,303,494","1,299,000,000","1,207,000,000","1,033,000,000","881,000,000","807,000,000","688,000,000","581,000,000","510,000,000","400,000,000"
BasicEPS,,"1.878","1.474","0.628","0.376","3.486","1.146","2.25","1.858","2.092","0.642","2.182","177.2","1.888","1.91","1.652","1.362","1.542","1.324","1.01","1.354","1","1.022","1.04","1.134","0.89","0.659","0.854","0.798","0.686","0.588","0.54","0.924","0.785","0.689","0.541"
DilutedEPS,,"1.852","1.458","0.62","0.372","3.446","1.134","2.21","1.83","2.064","0.638","2.164","176.2","1.874","1.89","1.64","1.36","1.538","1.32","1.002","1.338","0.996","1.01","1.024","1.134","0.89","0.659","0.854","0.798","0.686","0.588","0.54","0.924","0.785","0.689","0.541"
BasicAverageShares,,"2,473,500,000","2,457,000,000","2,443,000,000","2,430,000,000","2,415,500,000","2,404,000,000","2,415,500,000","2,456,000,000","2,514,000,000","2,545,171,340","2,534,500,000","2,615,606,936","2,762,000,000","2,821,500,000","2,837,000,000","2,868,000,000","2,903,000,000","2,956,000,000","3,036,053,648","3,032,500,000","1,811,000,000","1,798,000,000","1,780,000,000","1,762,000,000","1,637,000,000","1,576,285,714","1,520,113,000","1,511,049,500","1,505,123,500","1,499,602,000","1,499,602,000","744,864,000","740,000,000","740,000,000","740,000,000"
DilutedAverageShares,,"2,508,000,000","2,485,500,000","2,470,500,000","2,454,500,000","2,444,000,000","2,432,500,000","2,459,500,000","2,494,500,000","2,549,500,000","2,561,128,527","2,554,000,000","2,634,643,377","2,783,500,000","2,850,000,000","2,860,000,000","2,874,000,000","2,919,375,813","2,981,060,606","3,060,343,880","3,067,000,000","1,819,500,000","1,818,000,000","1,801,000,000","1,762,000,000","1,637,000,000","1,576,285,714","1,520,113,000","1,511,049,500","1,505,123,500","1,499,602,000","1,499,602,000","744,864,000","740,000,000","740,000,000","740,000,000"
Ebitda,,"9,440,000,000","7,427,000,000","6,183,000,000","4,430,000,000","12,891,000,000","5,155,000,000","8,801,000,000","8,897,000,000","9,920,000,000","5,667,000,000","10,236,000,000","8,733,000,000","9,223,741,000","8,763,229,290","1,267,509,960","7,037,838,640","7,242,480,000","6,536,000,000","6,916,023,270","7,108,000,000","3,209,000,000","3,231,000,000","3,286,000,000","3,650,000,000","3,257,000,000","1,784,228,716","2,161,000,000","1,956,000,000","1,681,000,000","1,509,000,000","1,348,000,000","1,125,000,000","926,000,000","812,000,000","661,000,000"
